Date,State,CO conc (ppm),NO2 conc (ppb),O3 conc (ppm),Pb conc (ug/m3 SC),PM10 conc (ug/m3 SC),PM2.5 conc (ug/m3 LC),SO2 conc (ppb),Total Cases,Confirmed Cases,Sum New Cases
2020-04-06,CA,0.2547619047619048,12.6592,0.03683673469387755,0.013,5.264150943396227,2.475,0.48085106382978726,14336.0,14336.0,898.0
2020-04-07,CA,0.27749999999999997,14.793388429752065,0.03764088397790055,0.004,5.876288659793815,3.254794520547945,0.5363636363636364,15865.0,15865.0,1529.0
2020-04-08,CA,0.23176470588235293,13.312698412698413,0.03695187165775401,0.005,5.948453608247423,3.560264900662252,0.3755102040816326,16957.0,16957.0,1092.0
2020-04-09,CA,0.22242990654205608,10.996527777777779,0.03515668202764977,0.0032833333333333334,4.258503401360544,2.428054298642534,0.2887096774193548,18309.0,18309.0,1352.0
2020-04-10,CA,0.28974358974358977,15.566666666666666,0.03801092896174864,0.003,6.089887640449438,3.4444444444444446,0.34418604651162793,19472.0,19472.0,1163.0
2020-04-11,CA,0.3325,13.157723577235773,0.039294736842105264,0.006,9.747252747252746,5.82054794520548,0.3244444444444444,20615.0,20615.0,1143.0
2020-04-12,CA,0.2593023255813954,6.634920634920635,0.03709183673469388,0.005,10.51,5.707142857142857,0.42391304347826086,21794.0,21794.0,1179.0
2020-04-13,CA,0.25679012345679014,13.05546218487395,0.03889071038251366,0.01,12.930232558139535,6.178873239436619,0.39545454545454545,22348.0,22348.0,554.0
2020-04-14,CA,0.3567901234567901,19.48067226890756,0.04640760869565217,0.014,15.068181818181818,6.337241379310345,0.9348837209302326,23253.0,23253.0,905.0
2020-04-15,CA,0.36730769230769234,22.509271523178807,0.049990909090909086,0.018142857142857145,17.913669064748202,6.515165876777251,0.8852459016393442,24424.0,24424.0,1171.0
2020-04-16,CA,0.3353658536585366,17.16967213114754,0.04675543478260869,0.012,18.391304347826086,6.831506849315068,1.5577777777777777,26182.0,26182.0,1758.0
2020-04-17,CA,0.2388235294117647,11.278225806451612,0.0393015873015873,0.009,15.23076923076923,5.605594405594406,0.4142857142857143,27528.0,27528.0,1346.0
2020-04-18,CA,0.2065934065934066,7.341353383458647,0.03826732673267327,0.0045000000000000005,10.942307692307692,5.0390625,0.2826923076923077,28963.0,28963.0,1435.0
2020-04-19,CA,0.21904761904761907,6.88968253968254,0.04082291666666667,0.007,11.91304347826087,5.655102040816327,0.45625,30333.0,30333.0,1370.0
2020-04-20,CA,0.22857142857142856,10.628333333333334,0.03863440860215054,0.011,14.438202247191011,6.249315068493151,0.34791666666666665,30978.0,30978.0,645.0
2020-04-21,CA,0.2336448598130841,13.774285714285716,0.041383561643835616,0.013714285714285715,16.462585034013607,6.2352678571428575,0.8982142857142857,33261.0,33261.0,2283.0
2020-04-22,CA,0.34,17.351937984496125,0.046263959390862947,0.019,21.55056179775281,7.580263157894737,0.6659999999999999,35396.0,35396.0,2135.0
2020-04-23,CA,0.3423529411764706,17.915873015873018,0.05000526315789473,0.015,23.40449438202247,6.965068493150685,0.8145833333333333,37369.0,37369.0,1973.0
2020-04-24,CA,0.37865168539325844,22.08828125,0.05143814432989691,0.012,23.255102040816325,7.650802139037434,0.9877551020408163,39254.0,39254.0,1885.0
2020-04-25,CA,0.36341463414634145,17.565853658536586,0.05277368421052631,0.008,22.406593406593405,8.344755244755245,0.9133333333333333,41137.0,41137.0,1883.0
2020-04-26,CA,0.36625,13.411475409836067,0.049340425531914894,0.008,17.46153846153846,7.111971830985915,0.6636363636363636,42164.0,42164.0,1027.0
2020-04-27,CA,0.3,15.42361111111111,0.047593457943925235,0.011857142857142856,22.1294964028777,7.155348837209303,0.7327868852459016,43464.0,43464.0,1300.0
2020-04-28,CA,0.3547619047619048,17.6172131147541,0.04983236994219654,0.017,24.652173913043477,8.231944444444444,0.9739130434782608,45031.0,45031.0,1567.0
2020-04-29,CA,0.3108433734939759,14.754838709677419,0.04699473684210526,0.014,26.141304347826086,8.770344827586207,0.8,46500.0,46500.0,1469.0
2020-04-30,CA,0.26477272727272727,11.635714285714284,0.053000000000000005,0.0115,26.01904761904762,7.746354166666666,0.7020000000000001,48917.0,48917.0,2417.0
2020-05-01,CA,0.26941176470588235,12.558196721311475,0.053331606217616574,0.02,25.617021276595743,7.993835616438355,0.6857142857142857,50442.0,50442.0,1525.0
2020-05-02,CA,0.26,9.910483870967743,0.0423659793814433,0.011,22.311827956989248,6.657241379310345,0.6729166666666666,52197.0,52197.0,1755.0
2020-05-03,CA,0.24100000000000002,7.765562913907284,0.04534070796460177,0.008818181818181819,18.573333333333334,5.975688073394496,0.6696428571428571,53616.0,53616.0,1419.0
2020-05-04,CA,0.3058823529411765,17.66048387096774,0.05358031088082901,0.01,24.3,7.425174825174825,1.0869565217391304,54937.0,54937.0,1321.0
2020-05-05,CA,0.38588235294117645,23.141732283464567,0.05789119170984456,0.015,27.842105263157894,7.885333333333333,1.0020408163265306,56212.0,56212.0,1275.0
2020-05-06,CA,0.3623529411764706,20.874603174603173,0.06075510204081632,0.0145,29.884615384615383,7.6550802139037435,1.1229166666666666,58815.0,58815.0,2603.0
2020-05-07,CA,0.4283950617283951,25.818699186991868,0.06361170212765957,0.019,32.130434782608695,9.306249999999999,1.4386363636363635,60614.0,60614.0,1799.0
2020-05-08,CA,0.4036585365853659,23.569918699186992,0.06283854166666666,0.015,34.72043010752688,11.472916666666666,1.7659090909090909,62512.0,62512.0,1898.0
2020-05-09,CA,0.3055555555555556,13.275324675324676,0.059875576036866364,0.010666666666666666,28.323943661971832,10.929515418502202,0.9876923076923078,64561.0,64561.0,2049.0
2020-05-10,CA,0.24883720930232556,8.030708661417323,0.051547872340425537,0.008,23.946236559139784,9.388590604026847,0.6224489795918368,66680.0,66680.0,2119.0
2020-05-11,CA,0.2273809523809524,9.927200000000001,0.0498804347826087,0.033,27.54945054945055,6.662162162162162,0.8319148936170213,67939.0,67939.0,1259.0
2020-05-12,CA,0.2208791208791209,11.23609022556391,0.03937373737373737,0.022,23.64423076923077,4.218877551020408,0.5,69382.0,69382.0,1443.0
2020-05-13,CA,0.23012048192771087,12.423200000000001,0.04148936170212766,0.026500000000000003,19.27777777777778,4.690277777777777,0.8212765957446809,65981.0,65981.0,-3401.0
2020-05-14,CA,0.25952380952380955,12.496747967479674,0.04057386363636364,0.046,20.955555555555556,5.34041095890411,0.6,73164.0,73164.0,7183.0
2020-05-15,CA,0.22589285714285715,11.388535031847134,0.044625,0.011714285714285715,19.408163265306122,5.481140350877193,0.6014705882352941,74936.0,74936.0,1772.0
2020-05-16,CA,0.2888888888888889,12.64344262295082,0.04564406779661017,0.01,24.280898876404493,6.766197183098591,0.7674418604651163,76793.0,76793.0,1857.0
2020-05-17,CA,0.24691358024691357,8.12,0.038949152542372883,0.009,26.011363636363637,5.776086956521739,0.5857142857142857,78839.0,78839.0,2046.0
2020-05-18,CA,0.1930232558139535,7.824,0.03725268817204301,0.014499999999999999,27.785714285714285,3.3090425531914893,0.3489361702127659,80430.0,80430.0,1591.0
2020-05-19,CA,0.20853658536585368,11.038655462184874,0.039466666666666664,0.026,16.363636363636363,3.7375886524822697,0.40454545454545454,81795.0,81795.0,1365.0
2020-05-20,CA,0.23139534883720927,13.104,0.042928176795580114,0.016,15.565217391304348,4.882191780821917,0.5020833333333333,84057.0,84057.0,2262.0
2020-05-21,CA,0.3066666666666667,16.34027777777778,0.04923076923076923,0.016300000000000002,19.61764705882353,6.31889400921659,0.6328125,86197.0,86197.0,2140.0
2020-05-22,CA,0.2611764705882353,13.189344262295082,0.04832596685082873,0.012,29.680851063829788,7.631543624161073,0.9324999999999999,88444.0,88444.0,2247.0
2020-05-23,CA,0.23176470588235293,8.85873015873016,0.04744262295081968,0.01,22.117021276595743,7.771333333333334,0.6062500000000001,90631.0,90631.0,2187.0
2020-05-24,CA,0.2788235294117647,11.6136,0.04961780104712042,0.0085,21.066666666666666,8.313541666666667,0.7555555555555555,92710.0,92710.0,2079.0
2020-05-25,CA,0.32469135802469135,13.769421487603305,0.052635869565217396,0.01,22.852631578947367,9.463013698630137,1.0954545454545455,94558.0,94558.0,1848.0
2020-05-26,CA,0.35185185185185186,18.873333333333335,0.05455,0.016,27.695652173913043,9.7625,1.2840909090909092,96733.0,96733.0,2175.0
2020-05-27,CA,0.3158878504672897,17.94025974025974,0.05338528138528139,0.008571428571428572,25.980392156862745,8.64585152838428,1.0245901639344261,98980.0,98980.0,2247.0
2020-05-28,CA,0.27,13.6982905982906,0.04996756756756757,0.014,24.2,7.013888888888889,1.1170731707317072,101697.0,101697.0,2717.0
2020-05-29,CA,0.23255813953488372,12.0,0.0418232044198895,0.011,28.186813186813186,5.83918918918919,1.1375,103886.0,103886.0,2189.0
2020-05-30,CA,0.20898876404494385,5.9419847328244275,0.03559803921568628,0.0235,21.89423076923077,4.16969696969697,0.61,106878.0,106878.0,2992.0
2020-05-31,CA,0.23132530120481926,8.1072,0.03909278350515464,0.011,14.41304347826087,5.001360544217687,0.6361702127659575,110583.0,110583.0,3705.0
2020-06-01,CA,0.30609756097560975,14.410569105691057,0.04638743455497382,0.028,22.0,7.0137931034482754,0.8065217391304348,113006.0,113006.0,2423.0
2020-06-02,CA,0.30934579439252335,18.80065789473684,0.05075799086757991,0.014499999999999999,26.309352517985612,8.649553571428571,1.7261538461538461,115310.0,115310.0,2304.0
2020-06-03,CA,0.36352941176470593,22.072357723577237,0.057979166666666665,0.0175,30.193181818181817,10.52986111111111,1.5770833333333334,117687.0,117687.0,2377.0
2020-06-04,CA,0.2709302325581395,14.98225806451613,0.05430978260869566,0.011,31.97752808988764,11.086301369863014,1.2260869565217392,119807.0,119807.0,2120.0
2020-06-05,CA,0.21086956521739134,7.595419847328245,0.037711340206185565,0.008,47.04716981132076,7.3876847290640395,0.6659999999999999,122901.0,122901.0,3094.0
2020-06-06,CA,0.18139534883720929,5.255905511811024,0.03696410256410256,0.01,25.387096774193548,5.264666666666667,0.6020408163265306,126016.0,126016.0,3115.0
2020-06-07,CA,0.20232558139534887,6.892,0.03886082474226804,0.057,30.473118279569892,5.358108108108108,0.4291666666666667,128812.0,128812.0,2796.0
2020-06-08,CA,0.2563106796116505,16.26912751677852,0.04177727272727273,0.01925,20.855172413793102,3.9708520179372195,0.710344827586207,131319.0,131319.0,2507.0
2020-06-09,CA,0.30481927710843376,20.879831932773108,0.04672375690607735,0.035,20.03409090909091,4.272602739726027,0.9333333333333333,133489.0,133489.0,2170.0
2020-06-10,CA,0.36279069767441857,23.638461538461538,0.053637305699481864,0.016,25.164835164835164,6.550335570469799,1.23125,136191.0,136191.0,2702.0
2020-06-11,CA,0.3695652173913043,22.657258064516128,0.05272277227722773,0.014,30.169811320754718,7.383417085427135,1.525,139281.0,139281.0,3090.0
2020-06-12,CA,0.236046511627907,12.035537190082644,0.04448205128205128,0.011,35.946236559139784,6.699333333333334,0.6142857142857143,141983.0,141983.0,2702.0
2020-06-13,CA,0.21951219512195122,7.9271186440677965,0.04063874345549738,0.014,20.93548387096774,5.187586206896552,0.6688888888888889,145643.0,145643.0,3660.0
2020-06-14,CA,0.22,9.172992700729928,0.04057013574660633,0.015285714285714286,15.31159420289855,5.09054054054054,0.5982456140350877,148855.0,148855.0,3212.0
2020-06-15,CA,0.27530864197530863,13.438260869565218,0.04106315789473684,0.014,25.133333333333333,6.234722222222222,0.9177777777777777,151452.0,151452.0,2597.0
2020-06-16,CA,0.2037037037037037,9.084426229508196,0.04332620320855615,0.012,24.175824175824175,6.315540540540541,0.6777777777777778,153560.0,153560.0,2108.0
2020-06-17,CA,0.23636363636363636,11.333333333333334,0.0447,0.009000000000000001,28.67924528301887,6.293846153846154,0.8854166666666666,157015.0,157015.0,3455.0
2020-06-18,CA,0.2768292682926829,14.945454545454545,0.04896808510638297,0.029,27.46808510638298,7.347297297297298,1.1,161099.0,161099.0,4084.0
2020-06-19,CA,0.25609756097560976,12.226016260162602,0.05246073298429319,0.017,27.819148936170212,8.014965986394557,1.0599999999999998,165416.0,165416.0,4317.0
2020-06-20,CA,0.22285714285714286,8.107142857142858,0.04887665198237886,0.010499999999999999,24.29032258064516,7.443965517241379,0.9254237288135594,169309.0,169309.0,3893.0
2020-06-21,CA,0.23658536585365855,7.267741935483872,0.045753926701570684,0.007,20.340425531914892,6.980821917808219,0.8733333333333333,173824.0,173824.0,4515.0
2020-06-22,CA,0.25609756097560976,11.978861788617888,0.05132446808510638,0.01,24.77777777777778,7.925694444444444,1.0466666666666666,178054.0,178054.0,4230.0
2020-06-23,CA,0.2674698795180723,12.408,0.0525181347150259,0.011,27.366336633663366,7.823157894736843,1.1090909090909091,183073.0,183073.0,5019.0
2020-06-24,CA,0.28170731707317076,12.365322580645161,0.05219148936170213,0.014,26.988505747126435,8.255244755244755,1.271111111111111,190222.0,190222.0,7149.0
2020-06-26,CA,0.2504854368932039,11.89655172413793,0.05446606334841629,0.0106,28.53146853146853,7.893303571428571,1.1672413793103449,200461.0,200461.0,4890.0
2020-06-28,CA,0.18902439024390244,5.117886178861789,0.037916230366492144,0.004,35.255319148936174,6.985034013605442,0.8604651162790697,210412.0,210412.0,3979.0
2020-06-29,CA,0.18505747126436783,9.2796875,0.03869849246231156,0.008,29.186274509803923,6.093367346938775,0.7695652173913043,216550.0,216550.0,6138.0
2020-06-30,CA,0.2353658536585366,13.842622950819672,0.044967213114754094,0.02,27.41111111111111,8.08551724137931,1.0999999999999999,222917.0,222917.0,6367.0
2020-07-01,CA,0.2302325581395349,12.06260162601626,0.048673913043478255,0.015,30.0561797752809,8.956164383561644,0.9408163265306123,232657.0,232657.0,9740.0
2020-07-02,CA,0.20914634146341465,10.099029126213592,0.05130208333333333,0.005729729729729729,26.619834710743802,8.403448275862068,0.8097087378640777,240195.0,240195.0,7538.0
2020-07-03,CA,0.3,13.9031007751938,0.051187817258883245,0.019,24.516483516483518,8.712162162162162,1.3020408163265305,248235.0,248235.0,8040.0
2020-07-04,CA,0.313953488372093,14.991538461538463,0.05250253807106599,0.018,30.252747252747252,23.688513513513513,2.857142857142857,254745.0,254745.0,6510.0
2020-07-05,CA,0.3468085106382979,12.42720588235294,0.050739336492890995,0.014,29.838983050847457,21.829268292682926,1.5423076923076924,260155.0,260155.0,5410.0
2020-07-06,CA,0.3686046511627907,17.611627906976747,0.05292268041237113,0.011,32.494505494505496,11.986577181208053,1.1714285714285715,271684.0,271684.0,11529.0
