"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/08/2021","AQS","060131004","1","1","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/09/2021","AQS","060131004","1","1","ppb","1","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/10/2021","AQS","060131004","1","2.6","ppb","3","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/11/2021","AQS","060131004","1","3.7","ppb","4","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/12/2021","AQS","060131004","1","2.3","ppb","3","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/13/2021","AQS","060131004","1","3.4","ppb","4","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/14/2021","AQS","060131004","1","2.3","ppb","3","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/15/2021","AQS","060131004","1","1.9","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/16/2021","AQS","060131004","1","2.5","ppb","3","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/17/2021","AQS","060131004","1","1.3","ppb","1","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/18/2021","AQS","060131004","1","1.1","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/19/2021","AQS","060131004","1","1.8","ppb","1","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/20/2021","AQS","060131004","1","1.1","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/21/2021","AQS","060131004","1","1.1","ppb","1","San Pablo","20","83.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/22/2021","AQS","060131004","1","0.5","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/23/2021","AQS","060131004","1","1.1","ppb","1","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/25/2021","AQS","060131004","1","0.4","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/26/2021","AQS","060131004","1","0.1","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/27/2021","AQS","060131004","1","0.1","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/28/2021","AQS","060131004","1","0","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/29/2021","AQS","060131004","1","0","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"06/30/2021","AQS","060131004","1","0","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/01/2021","AQS","060131004","1","0.1","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/02/2021","AQS","060131004","1","0.5","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/03/2021","AQS","060131004","1","0.7","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/04/2021","AQS","060131004","1","0.7","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/05/2021","AQS","060131004","1","1.3","ppb","1","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/06/2021","AQS","060131004","1","0.2","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/07/2021","AQS","060131004","1","0.1","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/08/2021","AQS","060131004","1","0.3","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/09/2021","AQS","060131004","1","0.3","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/10/2021","AQS","060131004","1","0.2","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/11/2021","AQS","060131004","1","0.1","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/12/2021","AQS","060131004","1","0.2","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/13/2021","AQS","060131004","1","0.1","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/14/2021","AQS","060131004","1","1.6","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/15/2021","AQS","060131004","1","0.2","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/16/2021","AQS","060131004","1","1.6","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/17/2021","AQS","060131004","1","0.4","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/18/2021","AQS","060131004","1","0.3","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/19/2021","AQS","060131004","1","1","ppb","1","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/20/2021","AQS","060131004","1","0.2","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/21/2021","AQS","060131004","1","0.3","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/22/2021","AQS","060131004","1","0.2","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/23/2021","AQS","060131004","1","0.7","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/24/2021","AQS","060131004","1","0.3","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/25/2021","AQS","060131004","1","0.7","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/26/2021","AQS","060131004","1","1.2","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/27/2021","AQS","060131004","1","2.1","ppb","3","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/28/2021","AQS","060131004","1","0.3","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/29/2021","AQS","060131004","1","0.2","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/30/2021","AQS","060131004","1","0.2","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"07/31/2021","AQS","060131004","1","0.8","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/01/2021","AQS","060131004","1","1.5","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/02/2021","AQS","060131004","1","2","ppb","3","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/03/2021","AQS","060131004","1","0.2","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/04/2021","AQS","060131004","1","0.2","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/05/2021","AQS","060131004","1","0.6","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/06/2021","AQS","060131004","1","0.4","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/07/2021","AQS","060131004","1","0.5","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/08/2021","AQS","060131004","1","1","ppb","1","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/09/2021","AQS","060131004","1","0.6","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/10/2021","AQS","060131004","1","0.8","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/11/2021","AQS","060131004","1","0.3","ppb","0","San Pablo","21","88.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/12/2021","AQS","060131004","1","0.3","ppb","0","San Pablo","20","83.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/13/2021","AQS","060131004","1","0.3","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/14/2021","AQS","060131004","1","0.4","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/15/2021","AQS","060131004","1","0.3","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/16/2021","AQS","060131004","1","0.3","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/17/2021","AQS","060131004","1","0.3","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/18/2021","AQS","060131004","1","2.6","ppb","3","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/19/2021","AQS","060131004","1","1.8","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/20/2021","AQS","060131004","1","0.8","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/21/2021","AQS","060131004","1","1.5","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/22/2021","AQS","060131004","1","1.2","ppb","1","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/23/2021","AQS","060131004","1","1","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/24/2021","AQS","060131004","1","1.7","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/25/2021","AQS","060131004","1","1.4","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/26/2021","AQS","060131004","1","1","ppb","1","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/27/2021","AQS","060131004","1","1.4","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/28/2021","AQS","060131004","1","3.9","ppb","4","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/29/2021","AQS","060131004","1","0.3","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/30/2021","AQS","060131004","1","0.4","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"08/31/2021","AQS","060131004","1","0.4","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/01/2021","AQS","060131004","1","1.3","ppb","1","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/02/2021","AQS","060131004","1","2","ppb","3","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/03/2021","AQS","060131004","1","1.1","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/04/2021","AQS","060131004","1","0.8","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/05/2021","AQS","060131004","1","0.6","ppb","0","San Pablo","19","79.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/06/2021","AQS","060131004","1","1.5","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/07/2021","AQS","060131004","1","0.5","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/08/2021","AQS","060131004","1","0.5","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/09/2021","AQS","060131004","1","0.4","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/10/2021","AQS","060131004","1","0.4","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/11/2021","AQS","060131004","1","0.6","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/12/2021","AQS","060131004","1","0.7","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/13/2021","AQS","060131004","1","0.6","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/14/2021","AQS","060131004","1","0.5","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/15/2021","AQS","060131004","1","1","ppb","1","San Pablo","21","88.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/16/2021","AQS","060131004","1","0.8","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/17/2021","AQS","060131004","1","1.5","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/18/2021","AQS","060131004","1","0.9","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/19/2021","AQS","060131004","1","0.6","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/20/2021","AQS","060131004","1","1.9","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/21/2021","AQS","060131004","1","2.9","ppb","3","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/22/2021","AQS","060131004","1","0.7","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/23/2021","AQS","060131004","1","1.7","ppb","1","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/24/2021","AQS","060131004","1","0.5","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/25/2021","AQS","060131004","1","1.6","ppb","1","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/26/2021","AQS","060131004","1","4.3","ppb","6","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/27/2021","AQS","060131004","1","1.7","ppb","1","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/28/2021","AQS","060131004","1","0.7","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/29/2021","AQS","060131004","1","2.3","ppb","3","San Pablo","21","88.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"09/30/2021","AQS","060131004","1","2.3","ppb","3","San Pablo","21","88.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/01/2021","AQS","060131004","1","2.6","ppb","3","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/02/2021","AQS","060131004","1","2.6","ppb","3","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/03/2021","AQS","060131004","1","2","ppb","3","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/05/2021","AQS","060131004","1","0.8","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/06/2021","AQS","060131004","1","0.6","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/07/2021","AQS","060131004","1","0.8","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/08/2021","AQS","060131004","1","0.7","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/09/2021","AQS","060131004","1","1.7","ppb","1","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/10/2021","AQS","060131004","1","1.1","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/11/2021","AQS","060131004","1","0.7","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/12/2021","AQS","060131004","1","1","ppb","1","San Pablo","21","88.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/13/2021","AQS","060131004","1","0.7","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/14/2021","AQS","060131004","1","0.9","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/15/2021","AQS","060131004","1","2.4","ppb","3","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/16/2021","AQS","060131004","1","2.9","ppb","3","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/17/2021","AQS","060131004","1","0.8","ppb","0","San Pablo","21","88.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/18/2021","AQS","060131004","1","0.7","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/19/2021","AQS","060131004","1","1.1","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/20/2021","AQS","060131004","1","0.7","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/21/2021","AQS","060131004","1","0.8","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/22/2021","AQS","060131004","1","0.8","ppb","0","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/23/2021","AQS","060131004","1","0.8","ppb","0","San Pablo","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/24/2021","AQS","060131004","1","1","ppb","1","San Pablo","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
