"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","480271047","1","16.3","ppb","15","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/02/2020","AQS","480271047","1","12.2","ppb","11","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/03/2020","AQS","480271047","1","7.1","ppb","7","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/04/2020","AQS","480271047","1","12.5","ppb","11","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/05/2020","AQS","480271047","1","7.2","ppb","7","Killeen Skylark Field","19","79.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/06/2020","AQS","480271047","1","17.4","ppb","16","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/07/2020","AQS","480271047","1","14.7","ppb","13","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/08/2020","AQS","480271047","1","19.4","ppb","18","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/09/2020","AQS","480271047","1","5.5","ppb","5","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/10/2020","AQS","480271047","1","2.6","ppb","2","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/11/2020","AQS","480271047","1","7.9","ppb","7","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/12/2020","AQS","480271047","1","6.4","ppb","6","Killeen Skylark Field","20","83.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/13/2020","AQS","480271047","1","10.3","ppb","9","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/14/2020","AQS","480271047","1","8.6","ppb","8","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/15/2020","AQS","480271047","1","6.6","ppb","6","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/16/2020","AQS","480271047","1","6.6","ppb","6","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/17/2020","AQS","480271047","1","7.9","ppb","7","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/18/2020","AQS","480271047","1","4","ppb","4","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/19/2020","AQS","480271047","1","6.5","ppb","6","Killeen Skylark Field","19","79.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/20/2020","AQS","480271047","1","19.5","ppb","18","Killeen Skylark Field","20","83.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/21/2020","AQS","480271047","1","18.7","ppb","17","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/22/2020","AQS","480271047","1","11.1","ppb","10","Killeen Skylark Field","22","92.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/23/2020","AQS","480271047","1","22.7","ppb","21","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/24/2020","AQS","480271047","1","21.2","ppb","20","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/25/2020","AQS","480271047","1","13.6","ppb","12","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/26/2020","AQS","480271047","1","6.2","ppb","6","Killeen Skylark Field","19","79.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/27/2020","AQS","480271047","1","14.3","ppb","13","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/28/2020","AQS","480271047","1","3.7","ppb","3","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/29/2020","AQS","480271047","1","5.2","ppb","5","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/30/2020","AQS","480271047","1","3.2","ppb","3","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"01/31/2020","AQS","480271047","1","21.2","ppb","20","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/01/2020","AQS","480271047","1","18.8","ppb","17","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/02/2020","AQS","480271047","1","11.6","ppb","10","Killeen Skylark Field","19","79.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/03/2020","AQS","480271047","1","6","ppb","6","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/04/2020","AQS","480271047","1","6.2","ppb","6","Killeen Skylark Field","23","96.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/05/2020","AQS","480271047","1","2.9","ppb","2","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/06/2020","AQS","480271047","1","22.6","ppb","21","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/07/2020","AQS","480271047","1","9","ppb","8","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/08/2020","AQS","480271047","1","9.6","ppb","8","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/09/2020","AQS","480271047","1","1.6","ppb","1","Killeen Skylark Field","20","83.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/10/2020","AQS","480271047","1","2.3","ppb","2","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/11/2020","AQS","480271047","1","3.9","ppb","3","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/12/2020","AQS","480271047","1","17.1","ppb","16","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/13/2020","AQS","480271047","1","8","ppb","8","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/14/2020","AQS","480271047","1","10.8","ppb","9","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/15/2020","AQS","480271047","1","9.7","ppb","8","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/16/2020","AQS","480271047","1","6.2","ppb","6","Killeen Skylark Field","19","79.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/17/2020","AQS","480271047","1","6.6","ppb","6","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/18/2020","AQS","480271047","1","9.1","ppb","8","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/19/2020","AQS","480271047","1","2.6","ppb","2","Killeen Skylark Field","23","96.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/20/2020","AQS","480271047","1","2.4","ppb","2","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/21/2020","AQS","480271047","1","12.8","ppb","11","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/22/2020","AQS","480271047","1","10.9","ppb","9","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/23/2020","AQS","480271047","1","5.1","ppb","5","Killeen Skylark Field","19","79.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/24/2020","AQS","480271047","1","22.4","ppb","21","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/25/2020","AQS","480271047","1","10.3","ppb","9","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/26/2020","AQS","480271047","1","11.5","ppb","10","Killeen Skylark Field","22","92.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/27/2020","AQS","480271047","1","17.4","ppb","16","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/28/2020","AQS","480271047","1","20.1","ppb","19","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"02/29/2020","AQS","480271047","1","21","ppb","20","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/01/2020","AQS","480271047","1","3","ppb","3","Killeen Skylark Field","19","79.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/02/2020","AQS","480271047","1","10.6","ppb","9","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/03/2020","AQS","480271047","1","9.3","ppb","8","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/04/2020","AQS","480271047","1","6.1","ppb","6","Killeen Skylark Field","23","96.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/05/2020","AQS","480271047","1","9.1","ppb","8","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/06/2020","AQS","480271047","1","14.3","ppb","13","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/07/2020","AQS","480271047","1","20.9","ppb","19","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/08/2020","AQS","480271047","1","3.5","ppb","3","Killeen Skylark Field","20","83.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/09/2020","AQS","480271047","1","2.9","ppb","2","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/10/2020","AQS","480271047","1","11.9","ppb","10","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/11/2020","AQS","480271047","1","3.8","ppb","3","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/12/2020","AQS","480271047","1","4","ppb","4","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/13/2020","AQS","480271047","1","3","ppb","3","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/14/2020","AQS","480271047","1","3","ppb","3","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/15/2020","AQS","480271047","1","3.4","ppb","3","Killeen Skylark Field","19","79.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/16/2020","AQS","480271047","1","5.4","ppb","5","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/17/2020","AQS","480271047","1","2.6","ppb","2","Killeen Skylark Field","23","96.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/18/2020","AQS","480271047","1","4.4","ppb","4","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/19/2020","AQS","480271047","1","6.8","ppb","6","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/20/2020","AQS","480271047","1","3.2","ppb","3","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/21/2020","AQS","480271047","1","2.6","ppb","2","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/22/2020","AQS","480271047","1","3.7","ppb","3","Killeen Skylark Field","19","79.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/23/2020","AQS","480271047","1","6","ppb","6","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/24/2020","AQS","480271047","1","11.3","ppb","10","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/25/2020","AQS","480271047","1","11.9","ppb","10","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/26/2020","AQS","480271047","1","3.5","ppb","3","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/28/2020","AQS","480271047","1","14.5","ppb","13","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/29/2020","AQS","480271047","1","6.7","ppb","6","Killeen Skylark Field","19","79.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/30/2020","AQS","480271047","1","7.1","ppb","7","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"03/31/2020","AQS","480271047","1","5.4","ppb","5","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/01/2020","AQS","480271047","1","8.6","ppb","8","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/02/2020","AQS","480271047","1","3.4","ppb","3","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/03/2020","AQS","480271047","1","2.7","ppb","2","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/04/2020","AQS","480271047","1","2.5","ppb","2","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/05/2020","AQS","480271047","1","2.8","ppb","2","Killeen Skylark Field","20","83.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/06/2020","AQS","480271047","1","3.5","ppb","3","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/07/2020","AQS","480271047","1","4.8","ppb","4","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/08/2020","AQS","480271047","1","3.6","ppb","3","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/09/2020","AQS","480271047","1","5.9","ppb","5","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/10/2020","AQS","480271047","1","3.1","ppb","3","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/11/2020","AQS","480271047","1","3.4","ppb","3","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/12/2020","AQS","480271047","1","2.3","ppb","2","Killeen Skylark Field","19","79.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/13/2020","AQS","480271047","1","4.1","ppb","4","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/14/2020","AQS","480271047","1","2.7","ppb","2","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/15/2020","AQS","480271047","1","5.5","ppb","5","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/16/2020","AQS","480271047","1","6.3","ppb","6","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/17/2020","AQS","480271047","1","4","ppb","4","Killeen Skylark Field","23","96.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/18/2020","AQS","480271047","1","3.1","ppb","3","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/19/2020","AQS","480271047","1","7.9","ppb","7","Killeen Skylark Field","19","79.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/20/2020","AQS","480271047","1","5.9","ppb","5","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/21/2020","AQS","480271047","1","4.4","ppb","4","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/22/2020","AQS","480271047","1","4.6","ppb","4","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/23/2020","AQS","480271047","1","4.5","ppb","4","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/24/2020","AQS","480271047","1","3.8","ppb","3","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/25/2020","AQS","480271047","1","7.2","ppb","7","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/26/2020","AQS","480271047","1","8.5","ppb","8","Killeen Skylark Field","19","79.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/27/2020","AQS","480271047","1","2.9","ppb","2","Killeen Skylark Field","22","92.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/28/2020","AQS","480271047","1","2.2","ppb","2","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/29/2020","AQS","480271047","1","6.7","ppb","6","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"04/30/2020","AQS","480271047","1","12.7","ppb","11","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"05/01/2020","AQS","480271047","1","4.5","ppb","4","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"05/02/2020","AQS","480271047","1","2.1","ppb","2","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"05/03/2020","AQS","480271047","1","1","ppb","1","Killeen Skylark Field","20","83.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"05/07/2020","AQS","480271047","1","11.2","ppb","10","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"05/08/2020","AQS","480271047","1","4.1","ppb","4","Killeen Skylark Field","22","92.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"05/09/2020","AQS","480271047","1","5","ppb","5","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"05/10/2020","AQS","480271047","1","5.4","ppb","5","Killeen Skylark Field","19","79.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"05/11/2020","AQS","480271047","1","9.3","ppb","8","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"05/12/2020","AQS","480271047","1","2.5","ppb","2","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"05/13/2020","AQS","480271047","1","4.2","ppb","4","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"05/14/2020","AQS","480271047","1","2.8","ppb","2","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"05/15/2020","AQS","480271047","1","4.1","ppb","4","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
"05/16/2020","AQS","480271047","1","1.7","ppb","1","Killeen Skylark Field","24","100.0000","42602","Nitrogen dioxide (NO2)","28660","Killeen-Temple, TX","48","Texas","027","Bell","31.088002","-97.679734"
