"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/16/2022","AQS","481410044","2","1.2","ppm","14","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/17/2022","AQS","481410044","2","0.5","ppm","6","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/18/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/19/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/20/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/21/2022","AQS","481410044","2","0.4","ppm","5","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/22/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/23/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/24/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/25/2022","AQS","481410044","2","0.9","ppm","10","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/26/2022","AQS","481410044","2","0.9","ppm","10","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/27/2022","AQS","481410044","2","0.4","ppm","5","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/28/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/29/2022","AQS","481410044","2","0.4","ppm","5","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/30/2022","AQS","481410044","2","0.5","ppm","6","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/31/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/01/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/02/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/03/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/04/2022","AQS","481410044","2","0.4","ppm","5","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/05/2022","AQS","481410044","2","0.7","ppm","8","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/06/2022","AQS","481410044","2","0.7","ppm","8","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/07/2022","AQS","481410044","2","0.8","ppm","9","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/08/2022","AQS","481410044","2","1","ppm","11","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/09/2022","AQS","481410044","2","0.9","ppm","10","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/10/2022","AQS","481410044","2","1","ppm","11","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/11/2022","AQS","481410044","2","0.4","ppm","5","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/12/2022","AQS","481410044","2","0.4","ppm","5","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/13/2022","AQS","481410044","2","1","ppm","11","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/14/2022","AQS","481410044","2","1.1","ppm","13","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/15/2022","AQS","481410044","2","1.1","ppm","13","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/16/2022","AQS","481410044","2","0.6","ppm","7","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/17/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/18/2022","AQS","481410044","2","0.9","ppm","10","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/19/2022","AQS","481410044","2","1.2","ppm","14","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/20/2022","AQS","481410044","2","0.6","ppm","7","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/21/2022","AQS","481410044","2","0.7","ppm","8","El Paso Chamizal","14","58.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/23/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","6","25.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/24/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/25/2022","AQS","481410044","2","0.5","ppm","6","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/26/2022","AQS","481410044","2","0.6","ppm","7","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/27/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"02/28/2022","AQS","481410044","2","0.4","ppm","5","El Paso Chamizal","16","67.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/01/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/02/2022","AQS","481410044","2","0.5","ppm","6","El Paso Chamizal","14","58.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/03/2022","AQS","481410044","2","0.7","ppm","8","El Paso Chamizal","14","58.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/04/2022","AQS","481410044","2","0.6","ppm","7","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/05/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/06/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/07/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/08/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/09/2022","AQS","481410044","2","0.4","ppm","5","El Paso Chamizal","19","79.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/10/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/11/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/12/2022","AQS","481410044","2","0.5","ppm","6","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/13/2022","AQS","481410044","2","0.5","ppm","6","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/14/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/15/2022","AQS","481410044","2","0.9","ppm","10","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/16/2022","AQS","481410044","2","0.9","ppm","10","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/17/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/18/2022","AQS","481410044","2","0.6","ppm","7","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/19/2022","AQS","481410044","2","0.6","ppm","7","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/20/2022","AQS","481410044","2","0.4","ppm","5","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/21/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/22/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/23/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/24/2022","AQS","481410044","2","0.7","ppm","8","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/25/2022","AQS","481410044","2","0.8","ppm","9","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/26/2022","AQS","481410044","2","1","ppm","11","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/27/2022","AQS","481410044","2","1.4","ppm","16","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/28/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/29/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/30/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"03/31/2022","AQS","481410044","2","0.5","ppm","6","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/01/2022","AQS","481410044","2","0.5","ppm","6","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/02/2022","AQS","481410044","2","0.8","ppm","9","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/03/2022","AQS","481410044","2","1.1","ppm","13","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/04/2022","AQS","481410044","2","0.6","ppm","7","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/05/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/06/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/07/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/08/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/09/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/10/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/11/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/12/2022","AQS","481410044","2","0","ppm","0","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/13/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/14/2022","AQS","481410044","2","0.8","ppm","9","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/15/2022","AQS","481410044","2","1.1","ppm","13","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/16/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/17/2022","AQS","481410044","2","0.8","ppm","9","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/18/2022","AQS","481410044","2","1","ppm","11","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/19/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/20/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/21/2022","AQS","481410044","2","0.5","ppm","6","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/22/2022","AQS","481410044","2","0.5","ppm","6","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/23/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/24/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/25/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/26/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/27/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","18","75.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/28/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/29/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"04/30/2022","AQS","481410044","2","0.4","ppm","5","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/01/2022","AQS","481410044","2","0.4","ppm","5","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/02/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/03/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/04/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/05/2022","AQS","481410044","2","0.7","ppm","8","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/06/2022","AQS","481410044","2","0.8","ppm","9","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/07/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/08/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/09/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/10/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/11/2022","AQS","481410044","2","0.5","ppm","6","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/12/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/13/2022","AQS","481410044","2","0.4","ppm","5","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/14/2022","AQS","481410044","2","0.6","ppm","7","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/15/2022","AQS","481410044","2","0.7","ppm","8","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/16/2022","AQS","481410044","2","0.6","ppm","7","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/17/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/18/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/19/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/20/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/21/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/22/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/23/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/24/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/25/2022","AQS","481410044","2","0.4","ppm","5","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/26/2022","AQS","481410044","2","0.4","ppm","5","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/27/2022","AQS","481410044","2","0.5","ppm","6","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/28/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/29/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/30/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"05/31/2022","AQS","481410044","2","0.3","ppm","3","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"06/01/2022","AQS","481410044","2","0.4","ppm","5","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"06/02/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"06/03/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"06/04/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"06/05/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"06/06/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"06/07/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"06/08/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"06/09/2022","AQS","481410044","2","0.2","ppm","2","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"06/10/2022","AQS","481410044","2","0.5","ppm","6","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"06/11/2022","AQS","481410044","2","0.5","ppm","6","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"06/12/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"06/13/2022","AQS","481410044","2","0.1","ppm","1","El Paso Chamizal","24","100.0000","42101","Carbon monoxide","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
