"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/03/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/04/2020","AQS","480290059","1","0.1","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/05/2020","AQS","480290059","1","0.3","ppb","0","Calaveras Lake","22","92.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/06/2020","AQS","480290059","1","0.3","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/07/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","20","83.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/08/2020","AQS","480290059","1","0","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/09/2020","AQS","480290059","1","0","ppb","0","Calaveras Lake","23","96.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/10/2020","AQS","480290059","1","0.1","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/11/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/12/2020","AQS","480290059","1","0.3","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/13/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/14/2020","AQS","480290059","1","0.1","ppb","0","Calaveras Lake","22","92.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/15/2020","AQS","480290059","1","0","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/16/2020","AQS","480290059","1","0.1","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/17/2020","AQS","480290059","1","0.1","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/18/2020","AQS","480290059","1","0.1","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/19/2020","AQS","480290059","1","0.1","ppb","0","Calaveras Lake","22","92.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/24/2020","AQS","480290059","1","1","ppb","1","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/25/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/26/2020","AQS","480290059","1","0.5","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/27/2020","AQS","480290059","1","0.4","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/28/2020","AQS","480290059","1","0.4","ppb","0","Calaveras Lake","22","92.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/29/2020","AQS","480290059","1","0.3","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/30/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","23","96.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"03/31/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/01/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/02/2020","AQS","480290059","1","0.1","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/03/2020","AQS","480290059","1","0.1","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/04/2020","AQS","480290059","1","0","ppb","0","Calaveras Lake","20","83.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/05/2020","AQS","480290059","1","0","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/06/2020","AQS","480290059","1","0.1","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/07/2020","AQS","480290059","1","0.1","ppb","0","Calaveras Lake","23","96.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/08/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/09/2020","AQS","480290059","1","0.5","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/10/2020","AQS","480290059","1","0.3","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/11/2020","AQS","480290059","1","0.4","ppb","0","Calaveras Lake","22","92.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/12/2020","AQS","480290059","1","0.3","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/13/2020","AQS","480290059","1","0","ppb","0","Calaveras Lake","23","96.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/14/2020","AQS","480290059","1","0","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/15/2020","AQS","480290059","1","0.4","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/16/2020","AQS","480290059","1","0.1","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/17/2020","AQS","480290059","1","0","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/18/2020","AQS","480290059","1","0.1","ppb","0","Calaveras Lake","22","92.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/19/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/20/2020","AQS","480290059","1","0.4","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/21/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/22/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","23","96.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/23/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/24/2020","AQS","480290059","1","0.6","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/25/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","22","92.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/26/2020","AQS","480290059","1","0.7","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/27/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","23","96.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/28/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/29/2020","AQS","480290059","1","0.1","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"04/30/2020","AQS","480290059","1","0.4","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"05/01/2020","AQS","480290059","1","0.3","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"05/02/2020","AQS","480290059","1","0.4","ppb","0","Calaveras Lake","20","83.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"05/03/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"05/04/2020","AQS","480290059","1","0.2","ppb","0","Calaveras Lake","23","96.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"05/05/2020","AQS","480290059","1","0.1","ppb","0","Calaveras Lake","20","83.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"05/06/2020","AQS","480290059","1","0","ppb","0","Calaveras Lake","18","75.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
"05/07/2020","AQS","480290059","1","-0.1","ppb","0","Calaveras Lake","24","100.0000","42401","Sulfur dioxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.275381","-98.311692"
